file_name,x,y,z,node_x,line_id,point_id,degree_x,vol_cc_x,avg_PK_Of_element_x,element_connectivity_x,Unnamed: 0_y,cc_length_(um),cc_vol_from_img_(um3),branches,nodes,edges,cc_average_degree_excludeFreeEnds,cc_max_PK,cc_average_connectivity,diameter,element_length_(um),element_average_width,element_Volume_Voxel,x_x,y_x,z_x,width_(um),x_pixel,y_pixel,z_pixel,distance,x_y,y_y,z_y,node_y,degree_y,cc_y,vol_cc_y,avg_PK_Of_element_y,element_connectivity_y,coeff_of_variance_cc,coeff_of_variance_line_id,density,pathLength,clustering_coefficient,matching_index,cc_center_x,cc_center_y,cc_center_z,center_x,center_y,center_z,distance_to_center,order,Angle_Flag,degree_distribution_0,degree_distribution_1,degree_distribution_2,degree_distribution_3,degree_distribution_4,degree_distribution_5,degree_distribution_6,degree_distribution_7,degree_distribution_8,degree_distribution_9,degree_distribution_10,degree_distribution_11,cell_group
Tol1-3_Subset_31.tif,6.6213,10.4347,7.6667,74,464,12,3,4.23446,3,0.333333333,2974,17.37102,4.23446,6,12,12,1.5,18,0.666666667,0.557110593,2.44490218,0.27679,0.676724474,6.62133,10.43467,7.66667,0.3707,64,184,15,9.002070341,6.6213,10.4347,7.6667,74,3,31,4.23446,3,0.333333333,63.54194009,49.91236789,0.181818182,2.848484848,0,0.151515152,6.351315,9.152,7,5.962665,10.157335,8,1.470288164,5,0,0,6,0,6,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_35.tif,17.16,4.056,8,78,459,3,1,0.65978,2.5,0.4,3097,3.32609,0.65978,2,3,3,1.333333333,4,0.75,0.502559671,0.630477943,0.35409,0.223245935,17.16,4.056,8,0.18365,165,245,16,19.32532308,17.16,4.056,8,78,1,35,0.65978,2.5,0.4,53.75915179,34.87488966,1,1.333333333,0,0.777777778,16.956465,3.56652,7.525465,17.056,3.9,7.75,0.414164331,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0
Tol1-3_Subset_36.tif,16.016,3.744,8,80,434,9,1,0.65437,1,1,3110,1.56004,0.65437,1,2,1,0,2,0,0.730800579,1.560039011,0.353839,0.552002644,16.016,3.744,8,0.25318,154,248,16,18.85162486,16.016,3.744,8,80,1,36,0.65437,1,1,65.13737381,34.1015069,1,1,0,0,15.773265,3.328,7.5,15.773265,3.328,7.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_38.tif,7.696,19.552,7.5,81,458,6,1,0.2001,1,1,3121,0.84384,0.2001,1,2,1,0,2,0,0.549475774,0.843845054,0.2755,0.232479312,7.696,19.552,7.5,0.18681,74,96,15,5.129098166,7.696,19.552,7.5,81,1,38,0.2001,1,1,120.1847419,37.54865411,1,1,0,0,7.644,19.24,7.25,7.644,19.24,7.25,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_30.tif,1.664,17.576,7.5,86,469,7,1,0.57866,1,1,2939,0.8574,0.57866,1,2,1,0,2,0,0.926990004,0.857393139,0.32312875,0.277048373,1.664,17.576,7.5,0.0256,16,115,15,5.111142338,1.664,17.576,7.5,86,1,30,0.57866,1,1,44.17719957,42.82415921,1,1,0,0,1.82,17.212,7.564815,1.82,17.212,7.564815,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
Tol1-3_Subset_42.tif,20.696,10.192,7.5,94,465,3,1,0.05949,1,1,3201,0.312,0.05949,1,2,1,0,2,0,0.492719496,0.312,0.18971,0.05918952,20.696,10.192,7.5,0.17577,199,186,15,18.25704817,20.696,10.192,7.5,94,1,42,0.05949,1,1,74.65963551,46.95459734,1,1,0,0,20.696,10.036,7.5,20.696,10.036,7.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_44.tif,12.168,2.496,7.5,104,433,6,1,0.29203,1,1,3208,0.92266,0.29203,1,2,1,0,2,0,0.634816121,0.922657753,0.327698571,0.302353627,12.168,2.496,7.5,0.14175,117,260,15,17.80839892,12.168,2.496,7.5,104,1,44,0.29203,1,1,49.24053776,49.83952155,1,1,0,0,12.324,2.184,7.25,12.324,2.184,7.25,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_39.tif,4.576,19.656,7,106,457,10,1,0.31907,1,1,3132,1.25297,0.31907,1,2,1,0,2,0,0.569413434,1.252963726,0.235990909,0.295688049,4.576,19.656,7,0.16099,44,95,14,3.796472047,4.576,19.656,7,106,1,39,0.31907,1,1,154.5693905,43.90839814,1,1,0,0,4.768665,19.136,7.064815,4.768665,19.136,7.064815,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_40.tif,7.28,18.096,7,112,410,4,1,0.29203,1,1,3137,1.13274,0.29203,1,2,1,0,2,0,0.572932786,1.132743627,0.275558,0.312136568,7.28,18.096,7,0.30444,70,110,14,4.300096743,7.28,18.096,7,112,1,40,0.29203,1,1,51.52651253,50.46443576,1,1,0,0,7.488,18.252,6.5,7.488,18.252,6.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
Tol1-3_Subset_41.tif,3.12,16.12,7,116,453,9,1,2.11994,2,0.5,3179,7.44098,2.11994,5,8,7,1.125,9,0.888888889,0.602284623,1.056468061,0.266638,0.281694531,3.12,16.12,7,0.03251,30,129,14,4.398328774,3.12,16.12,7,116,1,41,2.11994,2,0.5,46.76367574,50.47473347,0.25,2.321428571,0,0.226190476,3.50069,13.988,6.87037,3.171865,15.617335,6.916665,1.662829411,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_46.tif,6.552,7.072,7,131,439,3,1,0.15683,1,1,3244,0.33882,0.15683,1,2,1,0,2,0,0.767688635,0.338814865,0.2773125,0.093957597,6.552,7.072,7,0.24638,63,216,14,11.7986528,6.552,7.072,7,131,1,46,0.15683,1,1,56.97387287,46.44712315,1,1,0,0,6.604,6.916,7,6.604,6.916,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_37.tif,14.768,0.728,7,139,432,3,1,0.2001,1,1,3114,0.44123,0.2001,1,2,1,0,2,0,0.759881877,0.441234631,0.223665,0.098688744,14.768,0.728,7,0.14719,142,277,14,20.42549975,14.768,0.728,7,139,1,37,0.2001,1,1,51.73341237,42.94207672,1,1,0,0,14.924,0.572,7,14.924,0.572,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_45.tif,6.032,22.88,6.5,141,382,7,1,0.98426,2,0.5,3240,5.76157,0.98426,4,6,5,1,6,1,0.466379611,1.861238015,0.286605,0.533440121,6.032,22.88,6.5,0.17566,58,64,13,5.697359388,6.032,22.88,6.5,141,1,45,0.98426,2,0.5,56.67400699,57.75233437,0.333333333,1.933333333,0,0.311111111,6.084,22.256,5,6.136,22.516,5.75,0.795489786,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_49.tif,21.008,7.384,6.5,153,406,3,1,0.04867,1,1,3268,0.60991,0.04867,1,2,1,0,2,0,0.318751954,0.609910935,0.164095,0.100083335,21.008,7.384,6.5,0.104,202,213,13,19.72825466,21.008,7.384,6.5,153,1,49,0.04867,1,1,56.60296579,53.78015861,1,1,0,0,20.956,7.228,6.25,20.956,7.228,6.25,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_50.tif,21.4389,4.0114,5.5,168,360,2,3,2.31462,3,0.333333333,3281,8.9476,2.31462,6,10,9,1.2,12,0.833333333,0.573907142,0.801081877,0.33432,0.267817693,21.43886,4.01143,5.5,0.12881,206,245,11,21.97043195,21.4389,4.0114,5.5,168,3,50,2.31462,3,0.333333333,62.77966371,74.30664165,0.2,2.6,0,0.177777778,21.49367,3.484,4.36111,21.448495,3.79105,5.166665,0.863272461,3,0,0,6,0,4,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_48.tif,16.952,2.288,6,170,403,19,1,0.85446,1,1,3264,2.58073,0.85446,1,2,1,0,2,0,0.649276438,2.580726476,0.3337705,0.861370366,16.952,2.288,6,0.24253,163,262,12,20.18667798,16.952,2.288,6,170,1,48,0.85446,1,1,50.50333248,57.95289311,1,1,0,0,15.964,2.03003,6.25,15.964,2.03003,6.25,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_51.tif,2.288,25.376,5.5,172,402,3,1,0.04326,1,1,3318,0.312,0.04326,1,2,1,0,2,0,0.42016611,0.312,0.17751,0.05538312,2.288,25.376,5.5,0.17955,22,40,11,7.856525441,2.288,25.376,5.5,172,1,51,0.04326,1,1,61.47014901,52.03008177,1,1,0,0,2.288,25.22,5.5,2.288,25.22,5.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_52.tif,7.592,19.448,5,217,284,9,1,0.39478,1,1,3328,1.66771,0.39478,1,2,1,0,2,0,0.549000025,1.667712372,0.268554,0.447870828,7.592,19.448,5,0.22176,73,97,10,3.419410476,7.592,19.448,5,217,1,52,0.39478,1,1,53.93072234,50.24705114,1,1,0,0,7.28,19.916,4.5,7.28,19.916,4.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_55.tif,3.536,19.344,5,219,341,9,1,0.31907,1,1,3363,1.66677,0.31907,1,2,1,0,2,0,0.493696681,1.666761804,0.298226,0.497071706,3.536,19.344,5,0.14266,34,98,10,2.261910697,3.536,19.344,5,219,1,55,0.31907,1,1,46.81972576,52.22618008,1,1,0,0,3.58414,19.812,4.592595,3.58414,19.812,4.592595,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_53.tif,22.36,5.408,5,231,364,3,1,0.11898,1,1,3332,0.33059,0.11898,1,2,1,0,2,0,0.676935337,0.330596058,0.2448875,0.080958842,22.36,5.408,5,0.2813,215,232,10,21.78992978,22.36,5.408,5,231,1,53,0.11898,1,1,66.49074795,53.48774544,1,1,0,0,22.308,5.252,5,22.308,5.252,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_54.tif,10.1227,20.6613,4.1667,255,230,4,3,0.91395,3,0.333333333,3350,3.27285,0.91395,2,4,4,1.5,6,0.666666667,0.596284098,0.916163027,0.247842,0.227063677,10.12267,20.66133,4.16667,0.28796,97,85,8,5.916417128,10.1227,20.6613,4.1667,255,3,54,0.91395,3,0.333333333,48.38165507,49.28869461,0.666666667,1.666666667,0,0.25,10.452,20.4188,4,10.27202,20.513105,4.02284,0.2044698,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_58.tif,15.08,15.288,4.5,268,267,9,1,3.01226,2.5,0.4,3423,12.99715,3.01226,8,13,12,1.230769231,4,0.8125,0.543221839,1.45270402,0.271782,0.394818804,15.08,15.288,4.5,0.21218,145,137,9,10.74650455,15.08,15.288,4.5,268,1,58,3.01226,2.5,0.4,57.23969724,62.70943817,0.153846154,3,0,0.157051282,15.392,15.444,3.25,15.582665,15.173,4.166665,0.974714761,2,0,0,8,0,4,1,0,0,0,0,0,0,0,0
Tol1-3_Subset_59.tif,3.016,23.088,4,294,197,7,1,0.14061,1,1,3496,1.32762,0.14061,1,2,1,0,2,0,0.367219953,1.32761553,0.20647875,0.274124395,3.016,23.088,4,0.17968,29,62,8,5.221912293,3.016,23.088,4,294,1,59,0.14061,1,1,52.271914,54.19766283,1,1,0,0,3.12,23.4,3.5,3.12,23.4,3.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Tol1-3_Subset_61.tif,15.08,17.472,4,310,178,13,1,0.5408,1,1,3536,2.01674,0.5408,1,2,1,0,2,0,0.584316896,2.016735975,0.309913571,0.625013849,15.08,17.472,4,0.04206,145,116,8,10.33380859,15.08,17.472,4,310,1,61,0.5408,1,1,49.03661201,57.77474297,1,1,0,0,15.51956,16.848,3.5,15.51956,16.848,3.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
Tol1-3_Subset_65.tif,2.08,19.552,3.5,344,225,8,1,0.22173,1,1,3561,0.87177,0.22173,1,2,1,0,2,0,0.569070834,0.871766733,0.194483333,0.1695441,2.08,19.552,3.5,0.12761,20,96,7,3.023163906,2.08,19.552,3.5,344,1,65,0.22173,1,1,43.69021564,53.26503382,1,1,0,0,2.106405,19.136,3.5,2.106405,19.136,3.5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
